SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Oct 13 15:13:41 PDT 2014
User: ugastro
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G5981
Integration Time (usec): 3000 (USB2G5981)
Spectra Averaged: 1 (USB2G5981)
Boxcar Smoothing: 0 (USB2G5981)
Correct for Electrical Dark: No (USB2G5981)
Strobe/Lamp Enabled: No (USB2G5981)
Correct for Detector Non-linearity: No (USB2G5981)
Correct for Stray Light: No (USB2G5981)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
344.31	0.00
344.51	96.00
344.71	97.00
344.90	99.00
345.10	99.00
345.30	100.00
345.50	101.00
345.69	100.00
345.89	101.00
346.09	102.00
346.28	104.00
346.48	107.00
346.68	106.00
346.88	108.00
347.07	106.00
347.27	108.00
347.47	105.00
347.66	105.00
347.86	104.00
348.06	104.00
348.25	104.00
348.45	105.00
348.65	105.00
348.85	107.00
349.04	109.00
349.24	106.00
349.44	106.00
349.63	105.00
349.83	105.00
350.02	104.00
350.22	102.00
350.42	102.00
350.61	104.00
350.81	107.00
351.01	106.00
351.20	107.00
351.40	107.00
351.60	104.00
351.79	103.00
351.99	104.00
352.19	105.00
352.38	105.00
352.58	104.00
352.77	103.00
352.97	105.00
353.17	106.00
353.36	104.00
353.56	104.00
353.75	105.00
353.95	106.00
354.15	107.00
354.34	108.00
354.54	108.00
354.73	108.00
354.93	107.00
355.13	109.00
355.32	108.00
355.52	107.00
355.71	105.00
355.91	104.00
356.10	104.00
356.30	106.00
356.50	106.00
356.69	106.00
356.89	107.00
357.08	108.00
357.28	110.00
357.47	109.00
357.67	107.00
357.86	106.00
358.06	108.00
358.25	109.00
358.45	111.00
358.65	112.00
358.84	109.00
359.04	107.00
359.23	105.00
359.43	105.00
359.62	107.00
359.82	109.00
360.01	110.00
360.21	108.00
360.40	109.00
360.60	107.00
360.79	106.00
360.99	106.00
361.18	105.00
361.38	107.00
361.57	106.00
361.77	107.00
361.96	110.00
362.16	108.00
362.35	110.00
362.54	107.00
362.74	106.00
362.93	105.00
363.13	104.00
363.32	107.00
363.52	107.00
363.71	110.00
363.91	111.00
364.10	110.00
364.30	109.00
364.49	109.00
364.68	108.00
364.88	107.00
365.07	110.00
365.27	109.00
365.46	108.00
365.66	108.00
365.85	108.00
366.04	108.00
366.24	108.00
366.43	110.00
366.63	110.00
366.82	109.00
367.01	109.00
367.21	111.00
367.40	108.00
367.60	107.00
367.79	109.00
367.98	106.00
368.18	106.00
368.37	109.00
368.56	109.00
368.76	107.00
368.95	108.00
369.15	111.00
369.34	110.00
369.53	108.00
369.73	109.00
369.92	109.00
370.11	108.00
370.31	107.00
370.50	108.00
370.69	105.00
370.89	108.00
371.08	109.00
371.27	110.00
371.47	112.00
371.66	111.00
371.85	110.00
372.05	109.00
372.24	109.00
372.43	109.00
372.63	109.00
372.82	111.00
373.01	111.00
373.21	110.00
373.40	114.00
373.59	111.00
373.78	113.00
373.98	112.00
374.17	111.00
374.36	108.00
374.56	108.00
374.75	109.00
374.94	109.00
375.13	108.00
375.33	109.00
375.52	107.00
375.71	110.00
375.91	110.00
376.10	111.00
376.29	112.00
376.48	110.00
376.68	109.00
376.87	108.00
377.06	109.00
377.25	110.00
377.45	110.00
377.64	111.00
377.83	109.00
378.02	108.00
378.21	108.00
378.41	108.00
378.60	110.00
378.79	113.00
378.98	113.00
379.18	112.00
379.37	108.00
379.56	108.00
379.75	109.00
379.94	110.00
380.14	108.00
380.33	108.00
380.52	110.00
380.71	110.00
380.90	111.00
381.09	111.00
381.29	110.00
381.48	110.00
381.67	109.00
381.86	111.00
382.05	108.00
382.25	109.00
382.44	115.00
382.63	111.00
382.82	107.00
383.01	109.00
383.20	110.00
383.39	109.00
383.59	111.00
383.78	108.00
383.97	109.00
384.16	110.00
384.35	110.00
384.54	109.00
384.73	110.00
384.92	109.00
385.12	109.00
385.31	110.00
385.50	110.00
385.69	110.00
385.88	109.00
386.07	110.00
386.26	109.00
386.45	107.00
386.64	106.00
386.84	109.00
387.03	110.00
387.22	110.00
387.41	111.00
387.60	112.00
387.79	113.00
387.98	113.00
388.17	110.00
388.36	111.00
388.55	111.00
388.74	110.00
388.93	109.00
389.12	108.00
389.31	109.00
389.51	109.00
389.70	112.00
389.89	111.00
390.08	112.00
390.27	111.00
390.46	110.00
390.65	108.00
390.84	109.00
391.03	111.00
391.22	108.00
391.41	109.00
391.60	108.00
391.79	110.00
391.98	111.00
392.17	111.00
392.36	112.00
392.55	109.00
392.74	112.00
392.93	112.00
393.12	111.00
393.31	111.00
393.50	110.00
393.69	107.00
393.88	109.00
394.07	109.00
394.26	111.00
394.45	112.00
394.64	111.00
394.83	108.00
395.02	108.00
395.21	105.00
395.40	104.00
395.59	106.00
395.77	110.00
395.96	111.00
396.15	109.00
396.34	108.00
396.53	112.00
396.72	110.00
396.91	110.00
397.10	110.00
397.29	110.00
397.48	112.00
397.67	110.00
397.86	112.00
398.05	114.00
398.24	111.00
398.43	105.00
398.61	109.00
398.80	109.00
398.99	109.00
399.18	109.00
399.37	109.00
399.56	113.00
399.75	115.00
399.94	115.00
400.13	111.00
400.31	107.00
400.50	108.00
400.69	107.00
400.88	110.00
401.07	112.00
401.26	113.00
401.45	109.00
401.64	109.00
401.82	110.00
402.01	109.00
402.20	109.00
402.39	109.00
402.58	108.00
402.77	108.00
402.95	111.00
403.14	109.00
403.33	111.00
403.52	111.00
403.71	109.00
403.90	108.00
404.08	107.00
404.27	111.00
404.46	112.00
404.65	110.00
404.84	111.00
405.02	108.00
405.21	108.00
405.40	109.00
405.59	108.00
405.78	112.00
405.96	110.00
406.15	108.00
406.34	107.00
406.53	108.00
406.72	111.00
406.90	110.00
407.09	110.00
407.28	110.00
407.47	109.00
407.65	107.00
407.84	108.00
408.03	109.00
408.22	111.00
408.40	112.00
408.59	110.00
408.78	111.00
408.97	114.00
409.15	111.00
409.34	108.00
409.53	109.00
409.72	110.00
409.90	111.00
410.09	109.00
410.28	109.00
410.47	110.00
410.65	112.00
410.84	110.00
411.03	111.00
411.21	112.00
411.40	111.00
411.59	112.00
411.78	113.00
411.96	112.00
412.15	109.00
412.34	108.00
412.52	110.00
412.71	110.00
412.90	108.00
413.08	109.00
413.27	108.00
413.46	108.00
413.64	109.00
413.83	113.00
414.02	110.00
414.20	109.00
414.39	111.00
414.58	113.00
414.76	111.00
414.95	108.00
415.14	107.00
415.32	107.00
415.51	108.00
415.69	108.00
415.88	108.00
416.07	106.00
416.25	108.00
416.44	110.00
416.63	113.00
416.81	112.00
417.00	110.00
417.18	112.00
417.37	111.00
417.56	112.00
417.74	112.00
417.93	107.00
418.11	107.00
418.30	108.00
418.49	109.00
418.67	112.00
418.86	112.00
419.04	113.00
419.23	112.00
419.42	110.00
419.60	109.00
419.79	108.00
419.97	111.00
420.16	113.00
420.34	109.00
420.53	107.00
420.72	109.00
420.90	111.00
421.09	113.00
421.27	110.00
421.46	111.00
421.64	111.00
421.83	113.00
422.01	114.00
422.20	113.00
422.38	112.00
422.57	111.00
422.75	111.00
422.94	111.00
423.12	112.00
423.31	111.00
423.49	110.00
423.68	109.00
423.86	111.00
424.05	111.00
424.23	107.00
424.42	105.00
424.60	105.00
424.79	107.00
424.97	108.00
425.16	110.00
425.34	109.00
425.53	111.00
425.71	110.00
425.90	109.00
426.08	109.00
426.27	107.00
426.45	107.00
426.64	109.00
426.82	109.00
427.01	108.00
427.19	108.00
427.38	108.00
427.56	110.00
427.74	110.00
427.93	108.00
428.11	107.00
428.30	108.00
428.48	108.00
428.67	109.00
428.85	111.00
429.03	109.00
429.22	109.00
429.40	108.00
429.59	109.00
429.77	110.00
429.95	112.00
430.14	110.00
430.32	108.00
